"filename", "configuration", "rate", "time"
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=250", 25.560595622201003, 0.039122719
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=250", 60.55448286653295, 0.016514054
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=250", 24.50085150259312, 0.040814908
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=250", 52.728037954907194, 0.018965242
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=250", 22.953529844317227, 0.043566284
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=300", 49.113462707361954, 0.020361016
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=300", 22.139909482751275, 0.045167303
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=300", 49.15796099659901, 0.020342585
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=300", 21.268969235350568, 0.047016853
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=300", 44.89493418133279, 0.022274228
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=300", 19.094070374633297, 0.05237228
"aexpr-construction_different-object/interpretation.js", "numAExpr=1000", 2.402957284927976, 0.416153881
"aexpr-construction_different-object/proxies.js", "numAExpr=1000", 344.1757884723138, 0.002905492
"aexpr-construction_different-object/rewriting.js", "numAExpr=1000", 91.53968281866062, 0.010924224
"aexpr-construction_different-object/ticking.js", "numAExpr=1000", 1375.7410085007039, 0.000726881
"aexpr-construction_no-op/interpretation.js", "numAExpr=1000", 2.81584718699175, 0.355132908
"aexpr-construction_no-op/proxies.js", "numAExpr=1000", 502.07457213204964, 0.001991736
"aexpr-construction_no-op/rewriting.js", "numAExpr=1000", 462.75943450797104, 0.00216095
"aexpr-construction_no-op/ticking.js", "numAExpr=1000", 513.3291035015204, 0.001948068
"aexpr-construction_same-object/interpretation.js", "numAExpr=1000", 2.4667945768725024, 0.405384384
"aexpr-construction_same-object/proxies.js", "numAExpr=1000", 323.28676602993187, 0.003093229
"aexpr-construction_same-object/rewriting.js", "numAExpr=1000", 135.78357510277797, 0.007364661
"aexpr-construction_same-object/ticking.js", "numAExpr=1000", 479.38822392415693, 0.002085992
"maintain-aspect-ratio/baseline.js", "targetAspectRatio=2 numWidthChanges=100000", 475.17089521246317, 0.002104506
"maintain-aspect-ratio/interpretation.js", "targetAspectRatio=2 numWidthChanges=100000", 277.67241652195304, 0.003601366
"maintain-aspect-ratio/proxies.js", "targetAspectRatio=2 numWidthChanges=100000", 4.514665613593825, 0.221500347
"maintain-aspect-ratio/rewriting.js", "targetAspectRatio=2 numWidthChanges=100000", 1.3075145034215772, 0.764809872
"maintain-aspect-ratio/ticking.js", "targetAspectRatio=2 numWidthChanges=100000", 72.2010139766001, 0.013850221
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=0", 366.83879965942685, 0.002725993
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=0", 231.22028819296722, 0.00432488
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=1", 134.67046742637868, 0.007425533
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=1", 19.311044127106914, 0.051783839
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=2", 128.32819165045453, 0.00779252
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=2", 19.546088611684524, 0.051161131
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=3", 144.21286742193828, 0.006934194
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=3", 19.732474218239823, 0.050677882
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=4", 135.7868754380824, 0.007364482
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=4", 21.173944461929416, 0.047227856
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=5", 134.05914743208362, 0.007459394
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=5", 21.146547179088667, 0.047289044
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=6", 138.38024538968915, 0.007226465
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=6", 20.59098091973817, 0.048564952
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=7", 129.07554417281355, 0.007747401
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=7", 20.303755553178664, 0.049251972
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=8", 125.06520587171137, 0.007995829
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=8", 20.388078095799177, 0.049048272
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=9", 129.25470958922594, 0.007736662
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=9", 20.285648710905853, 0.049295934
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=10 monitoredRects=10", 151.26778285146727, 0.006610793
"partially-wrapped/interpretation.js", "repetitions=10000 totalRects=100 monitoredRects=10", 20.261283843283508, 0.049355214
"rewriting-transformation-impact/baseline.js", "arraySize=10000", 162.97633909509017, 0.00613586
"rewriting-transformation-impact/rewriting.js", "arraySize=10000", 6.123303117894098, 0.16331055
